Date_time,T_g_2_5,T_g_15,s_m_5,s_m_20,s_m_60,s_m_90,rainfall
09/06/2016 06:20,9.6,10.7,40.64,27.31,35.32,36.65,0
09/06/2016 06:40,9.5,10.7,40.69,27.31,35.32,36.65,0
09/06/2016 07:00,9.4,10.7,40.76,27.29,35.32,36.65,0
09/06/2016 07:20,9.4,10.6,40.75,27.29,35.32,36.65,0
09/06/2016 07:40,9.4,10.6,40.83,27.29,35.32,36.65,0
09/06/2016 08:00,9.4,10.5,40.95,27.29,35.32,36.65,0
09/06/2016 08:20,9.5,10.5,41.03,27.29,35.32,36.65,0
09/06/2016 08:40,9.6,10.5,41.12,27.29,35.32,36.65,0
09/06/2016 09:00,9.7,10.5,41.25,27.28,35.32,36.65,0
09/06/2016 09:20,9.8,10.4,41.33,27.28,35.32,36.65,0
09/06/2016 09:40,10,10.4,41.45,27.28,35.32,36.65,0
09/06/2016 10:00,10.1,10.4,41.47,27.28,35.32,36.65,0
09/06/2016 10:20,10.3,10.4,41.54,27.28,35.32,36.65,0
09/06/2016 10:40,10.5,10.4,41.57,27.28,35.32,36.65,0
09/06/2016 11:00,10.7,10.4,41.54,27.28,35.32,36.65,0
09/06/2016 11:20,10.9,10.5,41.49,27.27,35.32,36.65,0
09/06/2016 11:40,11.1,10.5,41.49,27.26,35.31,36.65,0
09/06/2016 12:00,11.3,10.5,41.49,27.25,35.31,36.65,0
09/06/2016 12:20,11.4,10.6,41.43,27.25,35.31,36.65,0
09/06/2016 12:40,11.6,10.6,41.34,27.24,35.31,36.65,0
09/06/2016 13:00,11.8,10.7,41.26,27.23,35.31,36.65,0
09/06/2016 13:20,11.9,10.7,41.3,27.22,35.31,36.65,0
09/06/2016 13:40,12.1,10.8,41.32,27.22,35.31,36.65,0
09/06/2016 14:00,12.2,10.9,41.32,27.22,35.3,36.65,0
09/06/2016 14:20,12.3,10.9,41.31,27.22,35.3,36.65,0
09/06/2016 14:40,12.5,11,41.3,27.16,35.3,36.65,0
09/06/2016 15:00,12.6,11,41.32,27.16,35.3,36.65,0
09/06/2016 15:20,12.6,11.1,41.35,27.16,35.3,36.65,0
09/06/2016 15:40,12.7,11.2,41.38,27.15,35.3,36.65,0
09/06/2016 16:00,12.7,11.2,41.39,27.14,35.3,36.65,0
09/06/2016 16:20,12.8,11.3,41.37,27.14,35.3,36.65,0
09/06/2016 16:40,12.8,11.3,41.37,27.14,35.3,36.65,0
09/06/2016 17:00,12.8,11.4,41.33,27.13,35.29,36.65,0
09/06/2016 17:20,12.8,11.4,41.25,27.14,35.3,36.64,0
09/06/2016 17:40,12.7,11.5,41.17,27.14,35.3,36.64,0
09/06/2016 18:00,12.7,11.5,41.1,27.14,35.3,36.64,0
09/06/2016 18:20,12.6,11.6,41.05,27.13,35.31,36.64,0
09/06/2016 18:40,12.5,11.6,40.92,27.13,35.31,36.64,0
09/06/2016 19:00,12.4,11.6,40.89,27.13,35.31,36.64,0
09/06/2016 19:20,12.3,11.6,40.74,27.13,35.31,36.64,0
09/06/2016 19:40,12.1,11.6,40.66,27.13,35.31,36.64,0
09/06/2016 20:00,12,11.6,40.6,27.13,35.31,36.64,0
09/06/2016 20:20,11.9,11.6,40.63,27.13,35.31,36.64,0
09/06/2016 20:40,11.8,11.6,40.54,27.13,35.31,36.64,0
09/06/2016 21:00,11.7,11.6,40.5,27.13,35.31,36.64,0
09/06/2016 21:20,11.6,11.6,40.53,27.12,35.31,36.64,0
09/06/2016 21:40,11.6,11.6,40.52,27.12,35.31,36.64,0
09/06/2016 22:00,11.5,11.6,40.48,27.11,35.31,36.64,0
09/06/2016 22:20,11.4,11.6,40.45,27.11,35.31,36.64,0
09/06/2016 22:40,11.3,11.5,40.43,27.11,35.31,36.64,0
09/06/2016 23:00,11.2,11.5,40.4,27.11,35.31,36.64,0
09/06/2016 23:20,11.1,11.5,40.34,27.11,35.32,36.64,0
09/06/2016 23:40,11,11.5,40.32,27.11,35.32,36.64,0
09/07/2016 00:00,11,11.4,40.37,27.1,35.32,36.64,0
09/07/2016 00:20,10.9,11.4,40.38,27.11,35.32,36.64,0
09/07/2016 00:40,10.8,11.4,40.37,27.11,35.32,36.64,0
09/07/2016 01:00,10.8,11.3,40.36,27.1,35.32,36.64,0
09/07/2016 01:20,10.7,11.3,40.35,27.1,35.32,36.64,0
09/07/2016 01:40,10.7,11.3,40.35,27.1,35.32,36.64,0
09/07/2016 02:00,10.7,11.3,40.34,27.1,35.32,36.64,0
09/07/2016 02:20,10.6,11.2,40.32,27.1,35.32,36.64,0
09/07/2016 02:40,10.6,11.2,40.31,27.09,35.32,36.64,0
09/07/2016 03:00,10.5,11.2,40.3,27.09,35.32,36.64,0
09/07/2016 03:20,10.4,11.1,40.29,27.09,35.32,36.64,0
09/07/2016 03:40,10.4,11.1,40.36,27.09,35.32,36.64,0
09/07/2016 04:00,10.3,11.1,40.33,27.09,35.32,36.64,0
09/07/2016 04:20,10.3,11.1,40.31,27.09,35.32,36.64,0
09/07/2016 04:40,10.2,11,40.27,27.09,35.32,36.64,0
09/07/2016 05:00,10.1,11,40.27,27.08,35.32,36.64,0
09/07/2016 05:20,10.1,11,40.25,27.08,35.32,36.64,0
09/07/2016 05:40,10,10.9,40.24,27.08,35.32,36.64,0.2
09/07/2016 06:00,10,10.9,40.23,27.08,35.32,36.64,0
09/07/2016 06:20,9.9,10.9,40.24,27.08,35.32,36.64,0
09/07/2016 06:40,9.9,10.9,40.28,27.08,35.32,36.64,0
09/07/2016 07:00,9.9,10.8,40.33,27.07,35.32,36.64,0
09/07/2016 07:20,9.9,10.8,40.4,27.07,35.32,36.64,0
09/07/2016 07:40,9.9,10.8,40.46,27.05,35.32,36.64,0
09/07/2016 08:00,10,10.8,40.55,27.05,35.32,36.64,0
09/07/2016 08:20,10,10.7,40.64,27.04,35.32,36.64,0
09/07/2016 08:40,10.1,10.7,40.79,27.03,35.32,36.64,0
09/07/2016 09:00,10.3,10.7,40.84,27.03,35.32,36.64,0
09/07/2016 09:20,10.4,10.7,40.94,27.03,35.32,36.64,0
09/07/2016 09:40,10.5,10.7,41.06,27.03,35.32,36.64,0
09/07/2016 10:00,10.7,10.7,41.1,27.02,35.32,36.64,0
09/07/2016 10:20,10.9,10.7,41.12,27.01,35.32,36.64,0
09/07/2016 10:40,11.1,10.7,40.92,27,35.32,36.64,0
09/07/2016 11:00,11.3,10.7,40.91,26.98,35.32,36.64,0
09/07/2016 11:20,11.5,10.8,40.85,26.97,35.31,36.64,0
09/07/2016 11:40,11.7,10.8,40.75,26.96,35.31,36.64,0
09/07/2016 12:00,11.9,10.8,40.67,26.94,35.31,36.64,0
09/07/2016 12:20,12,10.9,40.67,26.94,35.31,36.64,0
09/07/2016 12:40,12.2,10.9,40.68,26.93,35.31,36.64,0
09/07/2016 13:00,12.3,11,40.65,26.91,35.31,36.64,0
09/07/2016 13:20,12.5,11.1,40.68,26.9,35.31,36.64,0
09/07/2016 13:40,12.6,11.1,40.6,26.9,35.31,36.64,0
09/07/2016 14:00,12.7,11.2,40.61,26.89,35.3,36.64,0
09/07/2016 14:20,12.8,11.2,40.6,26.88,35.3,36.64,0
09/07/2016 14:40,12.9,11.3,40.6,26.87,35.3,36.64,0
09/07/2016 15:00,13,11.4,40.6,26.87,35.3,36.64,0
09/07/2016 15:20,13,11.4,40.59,26.86,35.3,36.64,0
09/07/2016 15:40,13,11.5,40.58,26.85,35.3,36.64,0
09/07/2016 16:00,13,11.5,40.56,26.85,35.3,36.63,0
09/07/2016 16:20,13,11.6,40.51,26.84,35.3,36.63,0
09/07/2016 16:40,13,11.6,40.5,26.84,35.3,36.63,0
09/07/2016 17:00,13,11.7,40.51,26.83,35.29,36.63,0
09/07/2016 17:20,13,11.7,40.47,26.82,35.3,36.63,0
09/07/2016 17:40,13,11.8,40.43,26.82,35.29,36.63,0
09/07/2016 18:00,13,11.8,40.37,26.82,35.2,36.63,0
09/07/2016 18:20,12.9,11.8,40.3,26.82,35.21,36.63,0
09/07/2016 18:40,12.8,11.8,40.23,26.82,35.21,36.63,0
09/07/2016 19:00,12.7,11.9,40.17,26.81,35.21,36.63,0
09/07/2016 19:20,12.6,11.9,40.09,26.8,35.21,36.63,0
09/07/2016 19:40,12.5,11.9,40.03,26.8,35.21,36.63,0
09/07/2016 20:00,12.4,11.9,39.95,26.81,35.21,36.63,0
09/07/2016 20:20,12.4,11.9,39.94,26.81,35.21,36.63,0
09/07/2016 20:40,12.3,11.9,39.88,26.79,35.21,36.63,0
09/07/2016 21:00,12.2,11.9,39.87,26.79,35.21,36.63,0
09/07/2016 21:20,12.1,11.9,39.82,26.79,35.21,36.62,0
09/07/2016 21:40,12,11.9,39.78,26.79,35.21,36.63,0
09/07/2016 22:00,11.9,11.8,39.77,26.78,35.21,36.63,0
09/07/2016 22:20,11.9,11.8,39.78,26.78,35.21,36.63,0
09/07/2016 22:40,11.8,11.8,39.77,26.78,35.21,36.63,0
09/07/2016 23:00,11.7,11.8,39.78,26.77,35.21,36.63,0
09/07/2016 23:20,11.7,11.8,39.74,26.77,35.21,36.63,0
09/07/2016 23:40,11.7,11.8,39.73,26.77,35.21,36.63,0
09/08/2016 00:00,11.6,11.7,39.71,26.77,35.21,36.63,0
09/08/2016 00:20,11.6,11.7,39.69,26.76,35.21,36.63,0
09/08/2016 00:40,11.5,11.7,39.68,26.76,35.21,36.63,0
09/08/2016 01:00,11.4,11.6,39.67,26.75,35.21,36.63,0
09/08/2016 01:20,11.4,11.6,39.65,26.75,35.21,36.63,0
09/08/2016 01:40,11.3,11.6,39.65,26.76,35.21,36.62,0
09/08/2016 02:00,11.3,11.6,39.65,26.76,35.21,36.63,0
09/08/2016 02:20,11.2,11.6,39.65,26.75,35.21,36.62,0
09/08/2016 02:40,11.2,11.5,39.66,26.75,35.21,36.62,0
09/08/2016 03:00,11.2,11.5,39.66,26.75,35.21,36.63,0
09/08/2016 03:20,11.2,11.5,39.72,26.74,35.21,36.62,0
09/08/2016 03:40,11.2,11.5,39.7,26.73,35.21,36.62,0
09/08/2016 04:00,11.3,11.5,39.68,26.73,35.21,36.62,0
09/08/2016 04:20,11.3,11.4,39.69,26.73,35.21,36.62,0
09/08/2016 04:40,11.3,11.4,39.7,26.72,35.21,36.62,0
09/08/2016 05:00,11.3,11.4,39.72,26.72,35.2,36.63,0
09/08/2016 05:20,11.3,11.4,39.73,26.72,35.2,36.63,0
09/08/2016 05:40,11.3,11.4,39.74,26.71,35.2,36.63,0
09/08/2016 06:00,11.4,11.4,39.75,26.71,35.2,36.63,0
09/08/2016 06:20,11.4,11.4,39.76,26.69,35.2,36.63,0
09/08/2016 06:40,11.4,11.4,39.77,26.69,35.2,36.63,0
09/08/2016 07:00,11.4,11.3,39.79,26.68,35.2,36.63,0
09/08/2016 07:20,11.4,11.3,39.83,26.68,35.19,36.63,0
09/08/2016 07:40,11.4,11.3,39.8,26.67,35.2,36.63,0
09/08/2016 08:00,11.5,11.3,39.81,26.67,35.19,36.63,0
09/08/2016 08:20,11.5,11.3,39.81,26.67,35.19,36.63,0
09/08/2016 08:40,11.5,11.3,39.89,26.67,35.19,36.64,0
09/08/2016 09:00,11.6,11.3,39.94,26.65,35.18,36.63,0
09/08/2016 09:20,11.7,11.4,40,26.65,35.18,36.63,0
09/08/2016 09:40,11.8,11.4,39.98,26.65,35.18,36.63,0
09/08/2016 10:00,11.9,11.4,40.07,26.65,35.18,36.63,0
09/08/2016 10:20,12,11.4,40.17,26.65,35.18,36.63,0
09/08/2016 10:40,12.1,11.4,40.17,26.64,35.18,36.63,0
09/08/2016 11:00,12.2,11.4,40.2,26.64,35.18,36.63,0
09/08/2016 11:20,12.3,11.5,40.3,26.63,35.18,36.63,0
09/08/2016 11:40,12.4,11.5,40.29,26.63,35.18,36.63,0
09/08/2016 12:00,12.5,11.5,40.3,26.62,35.18,36.63,0
09/08/2016 12:20,12.7,11.6,40.24,26.6,35.18,36.63,0
09/08/2016 12:40,12.8,11.6,40.29,26.59,35.18,36.63,0
09/08/2016 13:00,12.9,11.6,40.33,26.59,35.17,36.63,0
09/08/2016 13:20,13,11.7,40.31,26.57,35.17,36.63,0
09/08/2016 13:40,13.1,11.7,40.33,26.56,35.18,36.62,0
09/08/2016 14:00,13.1,11.8,40.31,26.56,35.17,36.62,0
09/08/2016 14:20,13.2,11.8,40.27,26.55,35.17,36.62,0
09/08/2016 14:40,13.3,11.9,40.23,26.52,35.17,36.62,0
09/08/2016 15:00,13.3,11.9,40.21,26.52,35.17,36.62,0
09/08/2016 15:20,13.4,12,40.22,26.52,35.17,36.62,0
09/08/2016 15:40,13.5,12,40.24,26.51,35.17,36.62,0
09/08/2016 16:00,13.5,12.1,40.22,26.5,35.16,36.62,0
09/08/2016 16:20,13.5,12.1,40.19,26.49,35.16,36.62,0
09/08/2016 16:40,13.5,12.1,40.15,26.49,35.16,36.62,0
09/08/2016 17:00,13.5,12.2,40.13,26.48,35.16,36.62,0
09/08/2016 17:20,13.5,12.2,40.09,26.47,35.16,36.62,0
09/08/2016 17:40,13.5,12.3,40.06,26.47,35.16,36.62,0
09/08/2016 18:00,13.5,12.3,40.01,26.46,35.16,36.62,0
09/08/2016 18:20,13.5,12.3,39.97,26.46,35.16,36.62,0
09/08/2016 18:40,13.4,12.3,39.96,26.45,35.16,36.62,0
09/08/2016 19:00,13.4,12.4,39.9,26.45,35.16,36.62,0
09/08/2016 19:20,13.4,12.4,39.88,26.44,35.16,36.62,0
09/08/2016 19:40,13.4,12.4,39.84,26.44,35.15,36.62,0
09/08/2016 20:00,13.3,12.4,39.83,26.44,35.14,36.62,0
09/08/2016 20:20,13.3,12.4,39.81,26.44,35.12,36.62,0
09/08/2016 20:40,13.3,12.4,39.8,26.44,35.11,36.62,0
09/08/2016 21:00,13.3,12.5,39.8,26.42,35.09,36.62,0
09/08/2016 21:20,13.3,12.5,39.78,26.39,35.04,36.62,0
09/08/2016 21:40,13.3,12.5,39.77,26.39,34.97,36.62,0
09/08/2016 22:00,13.2,12.5,39.75,26.38,34.95,36.62,0
09/08/2016 22:20,13.2,12.5,39.74,26.38,34.95,36.62,0
09/08/2016 22:40,13.2,12.5,39.73,26.38,34.95,36.62,0
09/08/2016 23:00,13.2,12.5,39.72,26.38,34.95,36.62,0
09/08/2016 23:20,13.2,12.5,39.7,26.37,34.95,36.62,0
09/08/2016 23:40,13.1,12.5,39.68,26.38,34.95,36.62,0
09/09/2016 00:00,13.1,12.5,39.66,26.38,34.95,36.62,0
09/09/2016 00:20,13.1,12.5,39.66,26.37,34.95,36.62,0
09/09/2016 00:40,13,12.5,39.68,26.37,34.95,36.62,0
09/09/2016 01:00,13,12.5,39.66,26.37,34.95,36.62,0
09/09/2016 01:20,12.9,12.5,39.62,26.35,34.95,36.62,0
09/09/2016 01:40,12.9,12.5,39.62,26.35,34.95,36.62,0
09/09/2016 02:00,12.8,12.5,39.62,26.35,34.95,36.62,0
09/09/2016 02:20,12.8,12.5,39.63,26.35,34.95,36.62,0
09/09/2016 02:40,12.8,12.5,39.64,26.35,34.95,36.62,0
09/09/2016 03:00,12.8,12.5,39.66,26.35,34.95,36.62,0
09/09/2016 03:20,12.8,12.5,39.67,26.34,34.95,36.62,0
09/09/2016 03:40,12.8,12.5,39.62,26.34,34.95,36.62,0
09/09/2016 04:00,12.8,12.5,39.62,26.34,34.95,36.62,0
09/09/2016 04:20,12.8,12.4,39.62,26.33,34.95,36.62,0
09/09/2016 04:40,12.8,12.4,39.63,26.33,34.95,36.62,0
09/09/2016 05:00,12.8,12.4,39.64,26.33,34.95,36.62,0
09/09/2016 05:20,12.8,12.4,39.63,26.32,34.95,36.62,0
09/09/2016 05:40,12.8,12.4,39.64,26.32,34.95,36.62,0
09/09/2016 06:00,12.8,12.4,39.64,26.32,34.95,36.62,0
09/09/2016 06:20,12.8,12.4,39.66,26.32,34.95,36.62,0
09/09/2016 06:40,12.8,12.4,39.69,26.31,34.95,36.62,0
09/09/2016 07:00,12.8,12.4,39.69,26.31,34.94,36.62,0
09/09/2016 07:20,12.8,12.4,39.69,26.31,34.94,36.62,0
09/09/2016 07:40,12.8,12.4,39.74,26.31,34.94,36.62,0
09/09/2016 08:00,12.8,12.4,39.77,26.29,34.94,36.62,0
09/09/2016 08:20,12.9,12.4,39.77,26.29,34.94,36.62,0
09/09/2016 08:40,12.9,12.4,39.73,26.28,34.94,36.62,0
09/09/2016 09:00,12.9,12.4,39.76,26.28,34.94,36.62,0
09/09/2016 09:20,13,12.4,39.76,26.27,34.93,36.62,0
09/09/2016 09:40,13.1,12.4,39.77,26.26,34.93,36.62,0
09/09/2016 10:00,13.2,12.4,39.81,26.25,34.93,36.62,0
09/09/2016 10:20,13.2,12.5,39.83,26.24,34.93,36.62,0
09/09/2016 10:40,13.3,12.5,39.79,26.23,34.93,36.62,0
09/09/2016 11:00,13.3,12.5,39.72,26.23,34.93,36.62,0
09/09/2016 11:20,13.4,12.5,39.71,26.22,34.93,36.62,0
09/09/2016 11:40,13.4,12.5,39.69,26.22,34.93,36.62,0
09/09/2016 12:00,13.5,12.5,39.72,26.21,34.93,36.63,1
09/09/2016 12:20,13.5,12.6,39.74,26.22,34.93,36.63,0
09/09/2016 12:40,13.5,12.6,39.68,26.23,34.93,36.63,0
09/09/2016 13:00,13.5,12.6,39.63,26.23,34.93,36.63,0
09/09/2016 13:20,13.5,12.6,39.61,26.23,34.93,36.63,0
09/09/2016 13:40,13.5,12.6,39.6,26.23,34.93,36.64,0
09/09/2016 14:00,13.5,12.7,39.59,26.23,34.93,36.64,0.2
09/09/2016 14:20,13.5,12.7,39.59,26.24,34.93,36.63,0
09/09/2016 14:40,13.5,12.7,39.58,26.24,34.94,36.64,0
09/09/2016 15:00,13.5,12.7,39.59,26.24,34.94,36.64,0
09/09/2016 15:20,13.5,12.7,39.58,26.24,34.93,36.64,0
09/09/2016 15:40,13.5,12.7,39.58,26.24,34.93,36.64,0.2
09/09/2016 16:00,13.5,12.7,39.58,26.24,34.93,36.64,0
09/09/2016 16:20,13.5,12.7,39.58,26.24,34.94,36.64,0.4
09/09/2016 16:40,13.5,12.8,39.67,26.25,34.94,36.64,1
09/09/2016 17:00,13.6,12.8,39.74,26.27,34.95,36.64,0.6
09/09/2016 17:20,13.6,12.8,39.77,26.29,34.94,36.64,0.4
09/09/2016 17:40,13.6,12.8,39.79,26.32,34.95,36.64,0.6
09/09/2016 18:00,13.6,12.8,39.89,26.35,34.97,36.64,1.8
09/09/2016 18:20,13.5,12.8,41.79,26.48,34.98,36.64,4.6
09/09/2016 18:40,13.5,12.8,46.74,27.22,35.05,36.64,7.2
09/09/2016 19:00,13.5,12.9,48.52,27.61,35.14,36.65,2.6
09/09/2016 19:20,13.4,12.9,50.12,27.79,35.17,36.66,1.6
09/09/2016 19:40,13.4,12.9,50.2,27.82,35.17,36.67,0.8
09/09/2016 20:00,13.3,12.9,50.26,27.85,35.18,36.66,1.2
09/09/2016 20:20,13.3,12.9,50.33,27.9,35.18,36.67,1.8
09/09/2016 20:40,13.3,12.9,50.4,27.93,35.18,36.68,1.2
09/09/2016 21:00,13.2,12.8,50.48,27.97,35.18,36.68,1.6
09/09/2016 21:20,13.2,12.8,50.53,27.99,35.18,36.68,0.4
09/09/2016 21:40,13.2,12.8,50.5,27.97,35.18,36.68,0.2
09/09/2016 22:00,13.2,12.8,50.58,27.95,35.18,36.68,0.2
09/09/2016 22:20,13.2,12.8,50.59,27.94,35.19,36.68,0
09/09/2016 22:40,13.2,12.8,50.63,27.94,35.19,36.68,0.4
09/09/2016 23:00,13.2,12.8,50.71,27.95,35.19,36.68,0.4
09/09/2016 23:20,13.2,12.8,50.7,27.97,35.2,36.69,0.6
09/09/2016 23:40,13.1,12.8,50.68,27.98,35.2,36.69,1
09/10/2016 00:00,13.1,12.8,50.71,28.01,35.2,36.69,0.4
09/10/2016 00:20,13.1,12.8,50.8,28.02,35.2,36.69,0.8
09/10/2016 00:40,13.1,12.8,50.8,28.03,35.2,36.69,0.2
09/10/2016 01:00,13.1,12.8,50.96,28.01,35.2,36.69,0.2
09/10/2016 01:20,13.1,12.8,51.01,28.01,35.2,36.69,0.8
09/10/2016 01:40,13.1,12.8,50.99,28.03,35.2,36.69,0.4
09/10/2016 02:00,13.1,12.8,50.96,28.02,35.2,36.69,0
09/10/2016 02:20,13,12.8,51.04,28.01,35.2,36.69,0
09/10/2016 02:40,13,12.8,51.05,28.01,35.2,36.69,0
09/10/2016 03:00,13,12.7,51.04,28.01,35.21,36.69,0.4
09/10/2016 03:20,13,12.7,50.94,28.01,35.21,36.69,0.8
09/10/2016 03:40,13,12.7,51.02,28.03,35.21,36.69,0.8
09/10/2016 04:00,13,12.7,51.09,28.07,35.21,36.69,1.2
09/10/2016 04:20,13,12.7,51.13,28.12,35.21,36.69,2.6
09/10/2016 04:40,12.9,12.7,51.16,28.16,35.21,36.69,1.4
09/10/2016 05:00,12.9,12.7,51.2,28.16,35.21,36.7,0.6
09/10/2016 05:20,12.9,12.7,51.3,28.15,35.21,36.7,0.4
09/10/2016 05:40,12.9,12.7,51.27,28.13,35.21,36.69,0
09/10/2016 06:00,12.9,12.7,51.18,28.11,35.21,36.7,0
09/10/2016 06:20,12.9,12.7,51.27,28.09,35.21,36.7,0
09/10/2016 06:40,12.9,12.7,51.23,28.08,35.21,36.7,0
09/10/2016 07:00,12.9,12.7,51.22,28.08,35.21,36.7,0
09/10/2016 07:20,12.8,12.7,51.11,28.08,35.21,36.7,0
09/10/2016 07:40,12.8,12.7,51.14,28.08,35.21,36.7,0.2
09/10/2016 08:00,12.8,12.6,51.2,28.08,35.21,36.7,0
09/10/2016 08:20,12.8,12.6,51.16,28.08,35.22,36.7,0
09/10/2016 08:40,12.8,12.6,51.12,28.08,35.22,36.7,0
09/10/2016 09:00,12.8,12.6,51.14,28.08,35.21,36.7,0
09/10/2016 09:20,12.8,12.6,51.18,28.08,35.21,36.7,0
09/10/2016 09:40,12.8,12.6,51.25,28.08,35.21,36.7,0
09/10/2016 10:00,12.8,12.6,51.27,28.08,35.21,36.7,0
09/10/2016 10:20,12.8,12.6,51.24,28.08,35.21,36.7,0
09/10/2016 10:40,12.8,12.6,51.26,28.08,35.21,36.7,0
09/10/2016 11:00,12.8,12.6,51.24,28.07,35.22,36.7,0
09/10/2016 11:20,12.8,12.6,51.29,28.06,35.22,36.7,0
09/10/2016 11:40,12.9,12.6,51.3,28.06,35.22,36.7,0
09/10/2016 12:00,12.9,12.6,51.03,28.06,35.22,36.7,0
09/10/2016 12:20,12.9,12.6,51.07,28.05,35.22,36.7,0
09/10/2016 12:40,13,12.6,49.05,28.04,35.22,36.7,0
09/10/2016 13:00,13.1,12.6,48.26,28.04,35.22,36.7,0
09/10/2016 13:20,13.1,12.6,48.11,28.03,35.22,36.7,0
09/10/2016 13:40,13.2,12.6,47.96,28.02,35.22,36.7,0
09/10/2016 14:00,13.2,12.6,47.71,28.02,35.22,36.7,0
09/10/2016 14:20,13.2,12.6,47.52,28.02,35.22,36.7,0
09/10/2016 14:40,13.2,12.6,47.05,28.01,35.22,36.7,0
09/10/2016 15:00,13.3,12.6,46.89,28.01,35.22,36.7,0
09/10/2016 15:20,13.3,12.7,46.85,28.01,35.22,36.7,0
09/10/2016 15:40,13.4,12.7,46.32,28,35.22,36.7,0
09/10/2016 16:00,13.4,12.7,46.04,28,35.22,36.7,0
09/10/2016 16:20,13.4,12.7,45.51,28,35.22,36.7,0
09/10/2016 16:40,13.4,12.7,45.5,28,35.22,36.7,0
09/10/2016 17:00,13.4,12.7,46.37,28,35.22,36.7,0
09/10/2016 17:20,13.4,12.7,46.26,28,35.22,36.7,0
09/10/2016 17:40,13.3,12.8,46.15,27.99,35.22,36.7,0
09/10/2016 18:00,13.3,12.8,45.48,27.99,35.23,36.7,0
09/10/2016 18:20,13.2,12.8,45.08,27.97,35.23,36.7,0
09/10/2016 18:40,13.2,12.8,44.9,27.97,35.24,36.7,0
09/10/2016 19:00,13.1,12.8,44.94,27.97,35.24,36.7,0
09/10/2016 19:20,13,12.8,44.72,27.97,35.24,36.7,0
09/10/2016 19:40,13,12.8,44.67,27.97,35.24,36.7,0
09/10/2016 20:00,12.9,12.8,44.52,27.97,35.24,36.7,0
09/10/2016 20:20,12.9,12.8,44.53,27.95,35.24,36.7,0
09/10/2016 20:40,12.8,12.8,44.55,27.94,35.24,36.7,0
09/10/2016 21:00,12.8,12.7,44.47,27.94,35.24,36.7,0
09/10/2016 21:20,12.7,12.7,44.44,27.94,35.24,36.7,0
09/10/2016 21:40,12.7,12.7,44.44,27.93,35.24,36.71,0
09/10/2016 22:00,12.6,12.7,44.35,27.91,35.24,36.71,0
09/10/2016 22:20,12.6,12.7,44.34,27.9,35.24,36.71,0
09/10/2016 22:40,12.5,12.7,44.58,27.89,35.24,36.71,0
09/10/2016 23:00,12.4,12.7,44.65,27.89,35.24,36.71,0
09/10/2016 23:20,12.3,12.6,44.66,27.89,35.24,36.71,0
09/10/2016 23:40,12.2,12.6,44.63,27.86,35.25,36.71,0
09/11/2016 00:00,12.1,12.6,44.59,27.85,35.25,36.71,0
09/11/2016 00:20,12.1,12.6,44.57,27.84,35.25,36.71,0
09/11/2016 00:40,12,12.5,44.46,27.83,35.25,36.71,0
09/11/2016 01:00,11.9,12.5,44.41,27.82,35.25,36.71,0
09/11/2016 01:20,11.9,12.5,44.57,27.82,35.25,36.71,0
09/11/2016 01:40,11.8,12.5,44.45,27.83,35.25,36.72,0
09/11/2016 02:00,11.7,12.4,44.4,27.82,35.25,36.71,0
09/11/2016 02:20,11.6,12.4,44.3,27.82,35.25,36.72,0
09/11/2016 02:40,11.6,12.3,44.23,27.82,35.25,36.72,0
09/11/2016 03:00,11.5,12.3,44.32,27.82,35.25,36.72,0
09/11/2016 03:20,11.4,12.3,44.38,27.82,35.25,36.72,0
09/11/2016 03:40,11.3,12.2,44.26,27.82,35.25,36.72,0
09/11/2016 04:00,11.2,12.2,44.25,27.82,35.25,36.72,0
09/11/2016 04:20,11.1,12.1,44.33,27.81,35.25,36.72,0
09/11/2016 04:40,11,12.1,44.34,27.81,35.25,36.72,0
09/11/2016 05:00,10.9,12.1,44.35,27.81,35.25,36.72,0
09/11/2016 05:20,10.8,12,44.32,27.81,35.25,36.72,0
09/11/2016 05:40,10.8,12,44.31,27.81,35.25,36.72,0
09/11/2016 06:00,10.7,11.9,44.3,27.81,35.25,36.72,0
09/11/2016 06:20,10.6,11.9,44.39,27.8,35.25,36.72,0
09/11/2016 06:40,10.6,11.9,44.44,27.8,35.25,36.72,0
09/11/2016 07:00,10.5,11.8,44.46,27.8,35.25,36.72,0
09/11/2016 07:20,10.5,11.8,44.57,27.79,35.25,36.72,0
09/11/2016 07:40,10.5,11.7,44.64,27.8,35.25,36.72,0
09/11/2016 08:00,10.5,11.7,44.68,27.8,35.25,36.72,0
09/11/2016 08:20,10.5,11.6,44.69,27.8,35.25,36.72,0
09/11/2016 08:40,10.6,11.6,44.76,27.8,35.25,36.72,0
09/11/2016 09:00,10.7,11.5,44.89,27.79,35.25,36.72,0
09/11/2016 09:20,10.8,11.5,44.57,27.78,35.25,36.72,0
09/11/2016 09:40,10.9,11.5,44.93,27.78,35.25,36.72,0
09/11/2016 10:00,11,11.5,45.04,27.78,35.25,36.72,0
09/11/2016 10:20,11.1,11.5,45.06,27.78,35.25,36.72,0
09/11/2016 10:40,11.2,11.5,44.85,27.77,35.25,36.72,0
09/11/2016 11:00,11.4,11.5,44.76,27.75,35.24,36.72,0
09/11/2016 11:20,11.5,11.5,44.88,27.75,35.24,36.72,0
09/11/2016 11:40,11.7,11.5,44.86,27.73,35.24,36.72,0
09/11/2016 12:00,11.8,11.5,44.89,27.72,35.24,36.72,0
